Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV
AB,AllianceBernstein Holding LP,326,297,623,21,30,16,14
WING,Wingstop Inc,406,216,622,21,30,19,10
NOAH,Noah Holdings Ltd,328,293,621,21,30,16,14
PGNX,Progenics Pharmaceuticals Inc,392,229,621,21,30,19,11
EXPD,Expeditors International of Washington Inc,265,355,620,21,30,13,17
SBS,Cia de Saneamento Basico do Estado de Sao Paulo,614,5,619,21,29,29,0
CNSL,Consolidated Communications Holdings Inc,489,128,617,21,29,23,6
WLKP,Westlake Chemical Partners LP,164,453,617,21,29,8,22
BETR,Amplify Snack Brands Inc,457,159,616,21,29,22,8
BL,Blackline Inc,615,0,615,10,62,62,0
SOL,ReneSola Ltd,542,70,612,21,29,26,3
RGEN,Repligen Corp,300,308,608,21,29,14,15
NOG,Northern Oil and Gas Inc,566,41,607,21,29,27,2
TCBI,Texas Capital Bancshares Inc,527,80,607,21,29,25,4
JLL,Jones Lang LaSalle Inc,291,315,606,21,29,14,15
VSTM,Verastem Inc,605,0,605,21,29,29,0
ERJ,Embraer SA,439,165,604,21,29,21,8
KRA,Kraton Corp,537,67,604,21,29,26,3
VSI,Vitamin Shoppe Inc,299,303,602,21,29,14,14
OLLI,Ollie's Bargain Outlet Holdings Inc,307,293,600,21,29,15,14
ARCH,Arch Coal Inc,110,488,598,21,28,5,23
UIS,Unisys Corp,257,341,598,21,28,12,16
WAL,Western Alliance Bancorp,567,31,598,21,28,27,1
AMKR,Amkor Technology Inc,436,161,597,21,28,21,8
VREX,Varex Imaging Corp,597,0,597,21,28,28,0
HMSY,HMS Holdings Corp,267,329,596,21,28,13,16
SXCP,SunCoke Energy Partners LP,500,96,596,21,28,24,5
PNR,Pentair PLC,298,297,595,21,28,14,14
AYI,Acuity Brands Inc,437,154,591,21,28,21,7
MTG,MGIC Investment Corp,511,78,589,21,28,24,4
ASYS,Amtech Systems Inc,471,117,588,21,28,22,6
ING,ING Groep NV,442,146,588,21,28,21,7
RPRX,Repros Therapeutics Inc,588,0,588,21,28,28,0
TM,Toyota Motor Corp,357,231,588,21,28,17,11
LSCC,Lattice Semiconductor Corp,585,0,585,21,28,28,0
GCI,Gannett Co Inc,493,89,582,21,28,23,4
KIN,Kindred Biosciences Inc,497,85,582,21,28,24,4
DPLO,Diplomat Pharmacy Inc,367,214,581,21,28,17,10
TTPH,Tetraphase Pharmaceuticals Inc,265,315,580,21,28,13,15
AL,Air Lease Corp,437,140,577,21,27,21,7
BLMN,Bloomin' Brands Inc,197,380,577,21,27,9,18
INXN,InterXion Holding NV,422,155,577,21,27,20,7
UFS,Domtar Corp,431,144,575,21,27,21,7
HRG,HRG Group Inc,372,200,572,21,27,18,10
QUIK,QuickLogic Corp,560,10,570,21,27,27,0
GLDD,Great Lakes Dredge & Dock Corp,460,109,569,21,27,22,5
LZB,La-Z-Boy Inc,119,449,568,21,27,6,21
GSM,Ferroglobe PLC,408,158,566,21,27,19,8
APU,AmeriGas Partners LP,488,77,565,21,27,23,4
BHF,Brighthouse Financial Inc,259,306,565,21,27,12,15
SNV,Synovus Financial Corp,362,202,564,21,27,17,10
BVN,Cia de Minas Buenaventura SAA,533,30,563,21,27,25,1
CONE,CyrusOne Inc,447,114,561,21,27,21,5
ECR,Eclipse Resources Corp,430,128,558,21,27,20,6
TEGP,Tallgrass Energy GP LP,329,228,557,21,27,16,11
VSAR,Versartis Inc,408,148,556,21,26,19,7
EGLT,Egalet Corp,545,10,555,21,26,26,0
RT,Ruby Tuesday Inc,548,5,553,21,26,26,0
CMD,Cantel Medical Corp,417,135,552,21,26,20,6
SPH,Suburban Propane Partners LP,290,262,552,21,26,14,12
LOCO,El Pollo Loco Holdings Inc,292,258,550,21,26,14,12
AMN,AMN Healthcare Services Inc,213,336,549,21,26,10,16
CTSO,CytoSorbents Corp,464,85,549,21,26,22,4
DERM,Dermira Inc,338,208,546,21,26,16,10
BANC,Banc of California Inc,453,92,545,21,26,22,4
AYR,Aircastle Ltd,447,97,544,21,26,21,5
LAUR,Laureate Education Inc,517,27,544,21,26,25,1
PDS,Precision Drilling Corp,316,228,544,21,26,15,11
TCS,Container Store Group Inc/The,447,97,544,21,26,21,5
WWE,World Wrestling Entertainment Inc,174,370,544,21,26,8,18
CAI,CAI International Inc,442,97,539,21,26,21,5
ARDX,Ardelyx Inc,367,170,537,21,26,17,8
CLIR,ClearSign Combustion Corp,169,368,537,21,26,8,18
PHG,Koninklijke Philips NV,520,17,537,21,26,25,1
TRU,TransUnion,506,31,537,21,26,24,1
DLB,Dolby Laboratories Inc,536,0,536,21,26,26,0
EZPW,EZCORP Inc,418,118,536,21,26,20,6
KN,Knowles Corp,469,67,536,21,26,22,3
SND,Smart Sand Inc,512,24,536,21,26,24,1
CASC,Cascadian Therapeutics Inc,385,150,535,21,25,18,7
UVE,Universal Insurance Holdings Inc,378,157,535,21,25,18,7
IBKC,IBERIABANK Corp,377,157,534,21,25,18,7
SLAB,Silicon Laboratories Inc,401,133,534,21,25,19,6
AQMS,Aqua Metals Inc,437,91,528,21,25,21,4
GLBL,TerraForm Global Inc,28,500,528,21,25,1,24
SKM,SK Telecom Co Ltd,476,51,527,21,25,23,2
VCYT,Veracyte Inc,35,492,527,21,25,2,23
CSTE,Caesarstone Ltd,161,365,526,21,25,8,17
SNSS,Sunesis Pharmaceuticals Inc,523,0,523,21,25,25,0
RS,Reliance Steel & Aluminum Co,361,159,520,21,25,17,8
ATRS,Antares Pharma Inc,499,18,517,21,25,24,1
BFB,Brown-Forman Corp,474,42,516,21,25,23,2
EVC,Entravision Communications Corp,516,0,516,21,25,25,0
RSG,Republic Services Inc,309,207,516,21,25,15,10
ARCB,ArcBest Corp,32,481,513,21,24,2,23
JOE,St Joe Co/The,367,144,511,21,24,17,7
NVGS,Navigator Holdings Ltd,351,160,511,21,24,17,8
MTB,M&T Bank Corp,430,80,510,21,24,20,4
DST,DST Systems Inc,474,34,508,21,24,23,2
CVG,Convergys Corp,493,13,506,21,24,23,1
SHLX,Shell Midstream Partners LP,223,282,505,21,24,11,13
AMID,American Midstream Partners LP,134,369,503,21,24,6,18
WNC,Wabash National Corp,19,483,502,21,24,1,23
IRDM,Iridium Communications Inc,287,214,501,21,24,14,10
NSU,Nevsun Resources Ltd,429,71,500,21,24,20,3
Q,IQVIA Holdings Inc,426,74,500,21,24,20,4
CCE,Coca-Cola European Partners PLC,290,209,499,21,24,14,10
SRT,StarTek Inc,456,43,499,21,24,22,2
NEWR,New Relic Inc,245,253,498,21,24,12,12
RSO,Resource Capital Corp,477,21,498,21,24,23,1
BWA,BorgWarner Inc,339,157,496,21,24,16,7
SCVL,Shoe Carnival Inc,220,275,495,21,24,10,13
TAST,Carrols Restaurant Group Inc,34,461,495,21,24,2,22
AVXL,Anavex Life Sciences Corp,494,0,494,21,24,24,0
UNT,Unit Corp,261,232,493,21,23,12,11
CM,Canadian Imperial Bank of Commerce,246,246,492,21,23,12,12
DHT,DHT Holdings Inc,409,82,491,21,23,19,4
MAN,ManpowerGroup Inc,417,74,491,21,23,20,4
MDC,MDC Holdings Inc,304,187,491,21,23,14,9
AGCO,AGCO Corp,325,165,490,21,23,15,8
SNDR,Schneider National Inc,292,196,488,21,23,14,9
TWO,Two Harbors Investment Corp,281,207,488,21,23,13,10
COUP,Coupa Software Inc,391,95,486,21,23,19,5
EPR,EPR Properties,193,293,486,21,23,9,14
HRTG,Heritage Insurance Holdings Inc,312,174,486,21,23,15,8
KNOP,KNOT Offshore Partners LP,331,155,486,21,23,16,7
OR,Osisko Gold Royalties Ltd,435,49,484,21,23,21,2
PRKR,ParkerVision Inc,482,2,484,21,23,23,0
STRA,Strayer Education Inc,469,15,484,21,23,22,1
BMCH,BMC Stock Holdings Inc,470,12,482,21,23,22,1
MB,MINDBODY Inc,356,125,481,21,23,17,6
JBGS,JBG SMITH Properties,441,38,479,21,23,21,2
TUP,Tupperware Brands Corp,260,219,479,21,23,12,10
EFII,Electronics For Imaging Inc,228,248,476,21,23,11,12
SNP,China Petroleum & Chemical Corp,295,180,475,21,23,14,9
SPHS,Sophiris Bio Inc,375,100,475,21,23,18,5
CUTR,Cutera Inc,379,95,474,21,23,18,5
HABT,Habit Restaurants Inc/The,348,126,474,21,23,17,6
ISIG,Insignia Systems Inc,412,62,474,21,23,20,3
RVLT,Revolution Lighting Technologies Inc,91,383,474,21,23,4,18
PDLI,PDL BioPharma Inc,392,80,472,21,22,19,4
REXX,Rex Energy Corp,463,5,468,21,22,22,0
AFMD,Affimed NV,466,1,467,21,22,22,0
NGG,National Grid PLC,314,153,467,21,22,15,7
KOPN,Kopin Corp,430,36,466,21,22,20,2
AAAP,Advanced Accelerator Applications SA,460,4,464,21,22,22,0
CPSS,Consumer Portfolio Services Inc,464,0,464,21,22,22,0
QTM,Quantum Corp,240,223,463,21,22,11,11
MASI,Masimo Corp,307,154,461,21,22,15,7
QUAD,Quad/Graphics Inc,385,75,460,21,22,18,4
VAC,Marriott Vacations Worldwide Corp,258,202,460,21,22,12,10
EXP,Eagle Materials Inc,274,185,459,21,22,13,9
TSE,Trinseo SA,306,153,459,21,22,15,7
MHK,Mohawk Industries Inc,293,162,455,21,22,14,8
LII,Lennox International Inc,410,43,453,21,22,20,2
DCM,NTT DOCOMO Inc,400,52,452,21,22,19,2
OTEX,Open Text Corp,322,128,450,21,21,15,6
LJPC,La Jolla Pharmaceutical Co,278,171,449,21,21,13,8
CDW,CDW Corp/DE,427,21,448,21,21,20,1
RUN,Sunrun Inc,359,86,445,21,21,17,4
BTG,B2Gold Corp,186,255,441,21,21,9,12
GLOP,GasLog Partners LP,257,184,441,21,21,12,9
SNH,Senior Housing Properties Trust,183,257,440,21,21,9,12
TTS,Tile Shop Holdings Inc,363,77,440,21,21,17,4
VCEL,Vericel Corp,396,44,440,21,21,19,2
ZNH,China Southern Airlines Co Ltd,405,35,440,21,21,19,2
ALDW,Alon USA Partners LP,201,238,439,21,21,10,11
BMA,Banco Macro SA,235,204,439,21,21,11,10
SCHN,Schnitzer Steel Industries Inc,229,210,439,21,21,11,10
SHOO,Steven Madden Ltd,405,33,438,21,21,19,2
SXE,Southcross Energy Partners LP,128,310,438,21,21,6,15
AVY,Avery Dennison Corp,270,167,437,21,21,13,8
VRA,Vera Bradley Inc,219,218,437,21,21,10,10
CE,Celanese Corp,252,181,433,21,21,12,9
CRAY,Cray Inc,211,221,432,21,21,10,11
ERI,Eldorado Resorts Inc,373,59,432,21,21,18,3
PBPB,Potbelly Corp,175,257,432,21,21,8,12
GSL,Global Ship Lease Inc,431,0,431,21,21,21,0
NCMI,National CineMedia Inc,247,184,431,21,21,12,9
BIO,Bio-Rad Laboratories Inc,208,222,430,21,20,10,11
MCRI,Monarch Casino & Resort Inc,430,0,430,21,20,20,0
ARMK,Aramark,251,176,427,21,20,12,8
PCOM,Points International Ltd,333,94,427,21,20,16,4
NUVA,NuVasive Inc,238,188,426,21,20,11,9
AVXS,Avexis Inc,219,206,425,21,20,10,10
VICL,Vical Inc,125,300,425,21,20,6,14
RMD,ResMed Inc,335,87,422,21,20,16,4
HXL,Hexcel Corp,371,50,421,21,20,18,2
AFAM,Almost Family Inc,229,190,419,21,20,11,9
DKL,Delek Logistics Partners LP,59,360,419,21,20,3,17
ALDR,Alder Biopharmaceuticals Inc,297,121,418,21,20,14,6
IXYS,IXYS Corp,4,413,417,21,20,0,20
ATGE,Adtalem Global Education Inc,32,383,415,21,20,2,18
STON,StoneMor Partners LP,280,134,414,21,20,13,6
CNAT,Conatus Pharmaceuticals Inc,376,37,413,21,20,18,2
CVLT,CommVault Systems Inc,372,41,413,21,20,18,2
BCOR,Blucora Inc,238,174,412,21,20,11,8
ITT,ITT Inc,233,178,411,21,20,11,8
VLY,Valley National Bancorp,341,70,411,21,20,16,3
LPCN,Lipocine Inc,30,380,410,21,20,1,18
LQ,La Quinta Holdings Inc,398,12,410,21,20,19,1
LVNTA,Liberty Ventures,297,113,410,21,20,14,5
HEI,HEICO Corp,282,127,409,21,19,13,6
PARR,Par Pacific Holdings Inc,408,0,408,21,19,19,0
BWP,Boardwalk Pipeline Partners LP,184,223,407,21,19,9,11
STAR,iStar Inc,297,110,407,21,19,14,5
AMBR,Amber Road Inc,405,0,405,21,19,19,0
RMAX,RE/MAX Holdings Inc,221,183,404,21,19,11,9
HQY,HealthEquity Inc,345,57,402,21,19,16,3
ROYT,Pacific Coast Oil Trust,402,0,402,21,19,19,0
MAIN,Main Street Capital Corp,228,173,401,21,19,11,8
MMLP,Martin Midstream Partners LP,210,191,401,21,19,10,9
MBUU,Malibu Boats Inc,314,84,398,21,19,15,4
DAN,Dana Inc,384,13,397,21,19,18,1
GTE,Gran Tierra Energy Inc,393,4,397,21,19,19,0
ASIX,AdvanSix Inc,218,178,396,21,19,10,8
NDLS,Noodles & Co,339,55,394,21,19,16,3
CMPR,Cimpress NV,217,176,393,21,19,10,8
INGN,Inogen Inc,312,80,392,21,19,15,4
ARII,American Railcar Industries Inc,285,106,391,21,19,14,5
OCSL,Oaktree Specialty Lending Corp,345,46,391,21,19,16,2
HLX,Helix Energy Solutions Group Inc,309,80,389,21,19,15,4
CTRN,Citi Trends Inc,177,210,387,21,18,8,10
MNTA,Momenta Pharmaceuticals Inc,294,93,387,21,18,14,4
MRCY,Mercury Systems Inc,276,111,387,21,18,13,5
SKIS,Peak Resorts Inc,384,3,387,21,18,18,0
GIII,G-III Apparel Group Ltd,243,143,386,21,18,12,7
AVT,Avnet Inc,338,47,385,21,18,16,2
OREX,Orexigen Therapeutics Inc,340,45,385,21,18,16,2
RYN,Rayonier Inc,374,11,385,21,18,18,1
ENLK,EnLink Midstream Partners LP,310,73,383,21,18,15,3
RIGL,Rigel Pharmaceuticals Inc,349,34,383,21,18,17,2
CECE,CECO Environmental Corp,270,109,379,21,18,13,5
EQM,EQT Midstream Partners LP,230,149,379,21,18,11,7
CVA,Covanta Holding Corp,90,287,377,21,18,4,14
ENBL,Enable Midstream Partners LP,215,162,377,21,18,10,8
CRL,Charles River Laboratories International Inc,217,159,376,21,18,10,8
SMLP,Summit Midstream Partners LP,311,65,376,21,18,15,3
AAC,AAC Holdings Inc,299,76,375,21,18,14,4
RMP,Rice Midstream Partners LP,305,69,374,21,18,15,3
SNN,Smith & Nephew PLC,208,166,374,21,18,10,8
PCTY,Paylocity Holding Corp,148,225,373,21,18,7,11
IVR,Invesco Mortgage Capital Inc,220,151,371,21,18,10,7
BPI,Bridgepoint Education Inc,251,119,370,21,18,12,6
UTSI,UTStarcom Holdings Corp,343,27,370,21,18,16,1
EVA,Enviva Partners LP,248,121,369,21,18,12,6
FNF,FNF Group,263,106,369,21,18,13,5
AKBA,Akebia Therapeutics Inc,327,40,367,21,17,16,2
XPER,Xperi Corp,275,89,364,21,17,13,4
BDSI,BioDelivery Sciences International Inc,217,145,362,21,17,10,7
DAR,Darling Ingredients Inc,239,123,362,21,17,11,6
FNGN,Financial Engines Inc,9,353,362,21,17,0,17
LFUS,Littelfuse Inc,120,242,362,21,17,6,12
LPLA,LPL Financial Holdings Inc,144,215,359,21,17,7,10
REVG,REV Group Inc,282,77,359,21,17,13,4
SCMP,Sucampo Pharmaceuticals Inc,154,205,359,21,17,7,10
LYG,Lloyds Banking Group PLC,297,61,358,21,17,14,3
NK,NantKwest Inc,358,0,358,21,17,17,0
PEGA,Pegasystems Inc,122,236,358,21,17,6,11
PTX,Pernix Therapeutics Holdings Inc,284,74,358,21,17,14,4
BPMC,Blueprint Medicines Corp,332,24,356,21,17,16,1
QUOT,Quotient Technology Inc,213,143,356,21,17,10,7
SPN,Superior Energy Services Inc,94,262,356,21,17,4,12
XBIT,XBiotech Inc,86,270,356,21,17,4,13
EVEP,EV Energy Partners LP,244,110,354,21,17,12,5
HDSN,Hudson Technologies Inc,95,259,354,21,17,5,12
PBCT,People's United Financial Inc,320,34,354,21,17,15,2
LCII,LCI Industries,226,126,352,21,17,11,6
PXLW,Pixelworks Inc,141,210,351,21,17,7,10
XLRN,Acceleron Pharma Inc,227,124,351,21,17,11,6
GALE,Galena Biopharma Inc,350,0,350,21,17,17,0
SEP,Spectra Energy Partners LP,174,176,350,21,17,8,8
AI,Arlington Asset Investment Corp,167,182,349,21,17,8,9
SF,Stifel Financial Corp,322,27,349,21,17,15,1
TWI,Titan International Inc,281,68,349,21,17,13,3
AJG,Arthur J Gallagher & Co,77,271,348,21,17,4,13
RTEC,Rudolph Technologies Inc,327,21,348,21,17,16,1
MAA,Mid-America Apartment Communities Inc,257,90,347,21,17,12,4
SJT,San Juan Basin Royalty Trust,235,112,347,21,17,11,5
PKX,POSCO,217,129,346,21,16,10,6
AMWD,American Woodmark Corp,276,69,345,21,16,13,3
MMYT,MakeMyTrip Ltd,118,227,345,21,16,6,11
WAIR,Wesco Aircraft Holdings Inc,83,262,345,21,16,4,12
EIX,Edison International,302,42,344,21,16,14,2
OI,Owens-Illinois Inc,222,122,344,21,16,11,6
OOMA,Ooma Inc,210,133,343,21,16,10,6
WG,Willbros Group Inc,333,10,343,21,16,16,0
DNOW,NOW Inc,59,280,339,21,16,3,13
LILAK,Liberty Global Plc LiLAC,295,44,339,21,16,14,2
PBFX,PBF Logistics LP,58,280,338,21,16,3,13
VSLR,Vivint Solar Inc,308,29,337,21,16,15,1
MPWR,Monolithic Power Systems Inc,186,150,336,21,16,9,7
EMKR,EMCORE Corp,335,0,335,21,16,16,0
FRT,Federal Realty Investment Trust,187,148,335,21,16,9,7
BMS,Bemis Co Inc,329,4,333,21,16,16,0
COL,Rockwell Collins Inc,290,43,333,21,16,14,2
GGB,Gerdau SA,92,241,333,21,16,4,11
RDI,Reading International Inc,275,58,333,21,16,13,3
TITN,Titan Machinery Inc,240,93,333,21,16,11,4
WSR,Whitestone REIT,283,50,333,21,16,13,2
JILL,J. Jill Inc,259,73,332,21,16,12,3
MKTX,MarketAxess Holdings Inc,203,129,332,21,16,10,6
LBY,Libbey Inc,329,2,331,21,16,16,0
PLT,Plantronics Inc,258,72,330,21,16,12,3
TEO,Telecom Argentina SA,189,139,328,21,16,9,7
AAV,Advantage Oil & Gas Ltd,77,250,327,21,16,4,12
BRKR,Bruker Corp,291,36,327,21,16,14,2
ROG,Rogers Corp,116,210,326,21,16,6,10
NXRT,NexPoint Residential Trust Inc,266,59,325,21,15,13,3
RDNT,RadNet Inc,32,293,325,21,15,2,14
ADXS,Advaxis Inc,313,11,324,21,15,15,1
NSH,NuStar GP Holdings LLC,120,204,324,21,15,6,10
SRDX,Surmodics Inc,323,1,324,21,15,15,0
STRL,Sterling Construction Co Inc,236,87,323,21,15,11,4
BMO,Bank of Montreal,218,104,322,21,15,10,5
REI,Ring Energy Inc,275,45,320,21,15,13,2
MSM,MSC Industrial Direct Co Inc,178,139,317,21,15,8,7
VNET,21Vianet Group Inc,256,60,316,21,15,12,3
ABG,Asbury Automotive Group Inc,281,33,314,21,15,13,2
GOOD,Gladstone Commercial Corp,262,52,314,21,15,12,2
PAM,Pampa Energia SA,178,136,314,21,15,8,6
MANH,Manhattan Associates Inc,139,174,313,21,15,7,8
APAM,Artisan Partners Asset Management Inc,286,25,311,21,15,14,1
PRAA,PRA Group Inc,149,162,311,21,15,7,8
ARR,ARMOUR Residential REIT Inc,216,93,309,21,15,10,4
DFIN,Donnelley Financial Solutions Inc,175,133,308,21,15,8,6
RGA,Reinsurance Group of America Inc,159,148,307,21,15,8,7
NTRA,Natera Inc,217,89,306,21,15,10,4
FRGI,Fiesta Restaurant Group Inc,206,99,305,21,15,10,5
NWSA,News Corp,204,101,305,21,15,10,5
SCS,Steelcase Inc,237,68,305,21,15,11,3
BAK,Braskem SA,277,25,302,21,14,13,1
KODK,Eastman Kodak Co,221,81,302,21,14,11,4
PERY,Perry Ellis International Inc,171,131,302,21,14,8,6
PSDV,pSivida Corp,302,0,302,21,14,14,0
SALT,Scorpio Bulkers Inc,241,61,302,21,14,11,3
SMCI,Super Micro Computer Inc,167,134,301,21,14,8,6
WPC,WP Carey Inc,219,82,301,21,14,10,4
DTE,DTE Energy Co,243,57,300,21,14,12,3
HIVE,Aerohive Networks Inc,290,10,300,21,14,14,0
HYGS,Hydrogenics Corp,266,34,300,21,14,13,2
NMIH,NMI Holdings Inc,169,129,298,21,14,8,6
HASI,Hannon Armstrong Sustainable Infrastructure Capital Inc,51,246,297,21,14,2,12
SBNY,Signature Bank/New York NY,211,86,297,21,14,10,4
VAR,Varian Medical Systems Inc,247,50,297,21,14,12,2
BSFT,BroadSoft Inc,188,108,296,21,14,9,5
NTP,Nam Tai Property Inc,242,53,295,21,14,12,3
WAB,Wabtec Corp/DE,154,140,294,21,14,7,7
CUR,Neuralstem Inc,252,40,292,21,14,12,2
MATW,Matthews International Corp,153,139,292,21,14,7,7
AME,AMETEK Inc,260,31,291,21,14,12,1
PGH,Pengrowth Energy Corp,198,93,291,21,14,9,4
EVR,Evercore Inc,210,80,290,21,14,10,4
KEX,Kirby Corp,162,128,290,21,14,8,6
FBP,First BanCorp/Puerto Rico,117,171,288,21,14,6,8
PLPM,Planet Payment Inc,268,20,288,21,14,13,1
KYN,Kayne Anderson MLP Investment Co,119,168,287,21,14,6,8
ARE,Alexandria Real Estate Equities Inc,257,29,286,21,14,12,1
CUB,Cubic Corp,111,175,286,21,14,5,8
CPG,Crescent Point Energy Corp,284,1,285,21,14,14,0
BBL,BHP Billiton PLC,249,35,284,21,14,12,2
PRLB,Proto Labs Inc,188,96,284,21,14,9,5
ABR,Arbor Realty Trust Inc,158,125,283,21,13,8,6
CNK,Cinemark Holdings Inc,169,114,283,21,13,8,5
AKG,Asanko Gold Inc,6,276,282,21,13,0,13
ESS,Essex Property Trust Inc,63,219,282,21,13,3,10
ARW,Arrow Electronics Inc,159,122,281,21,13,8,6
FRAC,Keane Group Inc,33,248,281,21,13,2,12
LAD,Lithia Motors Inc,76,204,280,21,13,4,10
BIP,Brookfield Infrastructure Partners LP,205,73,278,21,13,10,3
SAH,Sonic Automotive Inc,277,0,277,21,13,13,0
WEC,WEC Energy Group Inc,211,63,274,21,13,10,3
ATEN,A10 Networks Inc,173,100,273,21,13,8,5
SPSC,SPS Commerce Inc,204,69,273,21,13,10,3
CLDT,Chatham Lodging Trust,194,78,272,21,13,9,4
HSC,Harsco Corp,83,189,272,21,13,4,9
KMG,KMG Chemicals Inc,111,161,272,21,13,5,8
XYL,Xylem Inc/NY,190,82,272,21,13,9,4
AM,Antero Midstream Partners LP,218,53,271,21,13,10,3
HYH,Halyard Health Inc,167,104,271,21,13,8,5
SGRY,Surgery Partners Inc,221,50,271,21,13,11,2
SAM,Boston Beer Co Inc/The,155,115,270,21,13,7,5
FUN,Cedar Fair LP,227,42,269,21,13,11,2
LGND,Ligand Pharmaceuticals Inc,226,43,269,21,13,11,2
SPWH,Sportsman's Warehouse Holdings Inc,137,132,269,21,13,7,6
MTH,Meritage Homes Corp,225,43,268,21,13,11,2
NDSN,Nordson Corp,177,90,267,21,13,8,4
BLKB,Blackbaud Inc,38,226,264,21,13,2,11
CAA,CalAtlantic Group Inc,116,148,264,21,13,6,7
COGT,Cogint Inc,207,55,262,21,12,10,3
FELP,Foresight Energy LP,165,96,261,21,12,8,5
ODFL,Old Dominion Freight Line Inc,188,73,261,21,12,9,3
JONE,Jones Energy Inc,260,0,260,21,12,12,0
NEWM,New Media Investment Group Inc,237,23,260,21,12,11,1
MOV,Movado Group Inc,105,154,259,21,12,5,7
PBA,Pembina Pipeline Corp,242,16,258,21,12,12,1
EC,Ecopetrol SA,253,3,256,21,12,12,0
KEP,Korea Electric Power Corp,87,169,256,21,12,4,8
ENTG,Entegris Inc,168,87,255,21,12,8,4
VWR,VWR Corp,230,25,255,21,12,11,1
WLH,William Lyon Homes,229,26,255,21,12,11,1
ARLZ,Aralez Pharmaceuticals Inc,230,22,252,21,12,11,1
CFR,Cullen/Frost Bankers Inc,97,155,252,21,12,5,7
SREV,ServiceSource International Inc,178,74,252,21,12,8,4
USAC,USA Compression Partners LP,115,137,252,21,12,5,7
AUO,AU Optronics Corp,242,8,250,21,12,12,0
CVGW,Calavo Growers Inc,180,70,250,21,12,9,3
EPE,EP Energy Corp,165,85,250,21,12,8,4
GORO,Gold Resource Corp,148,102,250,21,12,7,5
GVA,Granite Construction Inc,141,109,250,21,12,7,5
OPHT,Ophthotech Corp,242,8,250,21,12,12,0
KANG,iKang Healthcare Group Inc,222,26,248,21,12,11,1
APEI,American Public Education Inc,118,129,247,21,12,6,6
FOMX,Foamix Pharmaceuticals Ltd,237,10,247,21,12,11,0
VVUS,VIVUS Inc,233,14,247,21,12,11,1
SPR,Spirit AeroSystems Holdings Inc,146,100,246,21,12,7,5
WEB,Web.com Group Inc,134,110,244,21,12,6,5
AT,Atlantic Power Corp,61,182,243,21,12,3,9
BAH,Booz Allen Hamilton Holding Corp,76,167,243,21,12,4,8
CNHI,CNH Industrial NV,217,26,243,21,12,10,1
SUI,Sun Communities Inc,242,1,243,21,12,12,0
BCO,Brink's Co/The,101,141,242,21,12,5,7
QLYS,Qualys Inc,202,40,242,21,12,10,2
VEDL,Vedanta Ltd,224,16,240,21,11,11,1
KPTI,Karyopharm Therapeutics Inc,186,53,239,21,11,9,3
JCOM,j2 Global Inc,150,87,237,21,11,7,4
MDCA,MDC Partners Inc,237,0,237,21,11,11,0
VDSI,VASCO Data Security International Inc,200,36,236,21,11,10,2
AEE,Ameren Corp,144,91,235,21,11,7,4
EV,Eaton Vance Corp,198,37,235,21,11,9,2
FCSC,Fibrocell Science Inc,104,131,235,21,11,5,6
AIZ,Assurant Inc,135,99,234,21,11,6,5
GHL,Greenhill & Co Inc,77,157,234,21,11,4,7
INOV,Inovalon Holdings Inc,191,42,233,21,11,9,2
FAF,First American Financial Corp,154,77,231,21,11,7,4
FRSH,Papa Murphy's Holdings Inc,94,136,230,21,11,4,6
LINU,LiNiu Technology Group,216,14,230,21,11,10,1
CNIT,China Information Technology Inc,229,0,229,21,11,11,0
HOLI,Hollysys Automation Technologies Ltd,147,82,229,21,11,7,4
OSIS,OSI Systems Inc,121,108,229,21,11,6,5
ALGT,Allegiant Travel Co,32,196,228,21,11,2,9
SANM,Sanmina Corp,125,103,228,21,11,6,5
SQBG,Sequential Brands Group Inc,228,0,228,21,11,11,0
AXAS,Abraxas Petroleum Corp,227,0,227,21,11,11,0
MXL,MaxLinear Inc,190,37,227,21,11,9,2
SKYW,SkyWest Inc,179,47,226,21,11,9,2
CYS,CYS Investments Inc,193,32,225,21,11,9,2
NSTG,NanoString Technologies Inc,164,61,225,21,11,8,3
TCAP,Triangle Capital Corp,106,118,224,21,11,5,6
MLNT,Melinta Therapeutics Inc,203,20,223,21,11,10,1
TRVN,Trevena Inc,217,6,223,21,11,10,0
UFPI,Universal Forest Products Inc,201,22,223,21,11,10,1
WDR,Waddell & Reed Financial Inc,169,54,223,21,11,8,3
NHC,National HealthCare Corp,194,28,222,21,11,9,1
WAGE,WageWorks Inc,175,45,220,21,10,8,2
MTRX,Matrix Service Co,164,55,219,21,10,8,3
HEP,Holly Energy Partners LP,142,76,218,21,10,7,4
KIRK,Kirkland's Inc,200,16,216,21,10,10,1
RBS,Royal Bank of Scotland Group PLC,106,109,215,21,10,5,5
AIRG,Airgain Inc,188,26,214,21,10,9,1
DEA,Easterly Government Properties Inc,44,170,214,21,10,2,8
JE,Just Energy Group Inc,103,111,214,21,10,5,5
TIER,Tier REIT Inc,178,36,214,21,10,8,2
TTEK,Tetra Tech Inc,157,57,214,21,10,7,3
MED,Medifast Inc,205,8,213,21,10,10,0
ARES,Ares Management LP,102,110,212,21,10,5,5
ISBC,Investors Bancorp Inc,200,12,212,21,10,10,1
MSB,Mesabi Trust,99,113,212,21,10,5,5
